
position,0:20:51:977412,119.86494680248259,119.50743944760602,119.36964637396702,118.90517192018763,118.44461076410579,117.91839906197163,117.2599707751344,116.41814868840841,115.3777767456198,114.26100919745363,113.20602740691348,111.77364767251967,110.43750580860561,108.82953562784348,107.27468742884743,105.49918350286016,103.74716202195523,101.80432269955233,99.67486815861804,97.67924758427614,95.33798625055036,93.15547024172253,90.67693712333252,88.29147597417361,85.75356767901442,83.46677257525401,80.75078357948917,78.19395893636027,75.48185544615392,72.69873050108947,70.09501228221097,67.43805407764158,64.69357905430958,61.88324122381972,59.18567684120972,56.36215671035384,53.704961290197964,50.87699585987554,48.364915228297434,45.60929326804824,42.98326224338286,40.284051556902654,37.79948800676803,35.21385101451345,32.74758653486721,30.37107599150758,27.899237116983947,25.505392776133633,23.345203139058448,21.150451951253338,19.068132546022355,17.01111296409004,15.1961398772822,13.228693415483718,11.530063207736355,9.809427069321046,8.424047669111907,6.975971680775238,5.548392470832368,4.561750889783802,3.3476458593559926,2.4070607956609393,1.7301726336614323,1.0102768535234432,0.43436674160601996,0.1253226808579555,0.0,0.2667261878008702,0.7715567326884454,1.8992105652231928,3.086269528742939,4.735273880996097,6.923011583656688,9.301157236436211,12.332100926497326,15.384928419809668,18.51158770556256,21.283606783693877,24.300954122781462,26.940586517207475,29.2732717477494,31.536673060713458,34.34265340159956,36.70192003965242,39.39380542651528,42.307728059396695,45.081298120438795,47.79268396408801,51.00869439260682,53.73179936455661,56.39696252143785,58.89425515598211,61.71653332657111,64.38541153753584,66.81700764340393,70.10778648259574,72.30138186295143,74.92567922711564,77.04946692603497,79.52740513646978,81.27698766505208,83.84751487299481,86.8756653932507,89.68194273596967,92.03035185615605,93.80162945164967,95.80163093620584,97.67287259562167,100.69291510574907,102.41699277919002,104.92278586686405,106.61348759535275,108.1766973947656,109.4876811074053,111.32064772476099,112.53280082766979,113.49612737801576,114.52191378439935,115.36638491171627,116.25906686019971,117.21094284210346,117.79662094633497,118.2672190195243,118.61370230138374,119.10071619196529,119.44468348337685,119.68034594989685,120.0
load,0:20:51:977412,10428.211805069956,10222.878191060361,9866.919190945147,9544.677821875202,9424.01819226763,8981.018631715593,8842.8314259477,8866.6787681949,8208.810499219768,7843.001059142401,8035.359108175358,7586.306894456808,8642.834979206405,7191.390302778561,6673.130554097744,6717.059572856864,6415.7540813925,5430.6056190854715,5227.868972628273,5096.984679047882,5653.820765350646,6221.921897013763,6219.811251790163,6002.177080029033,5288.217249654959,5181.990838414741,5338.635007153895,5722.422089744099,6031.013992514511,5862.432980618068,5633.326561675568,5285.243001351218,5332.5493812206305,5524.892887092316,5749.545896089323,5840.844029711208,5673.34759278636,5462.590551981416,5343.389456460372,5440.165445252807,5607.772756013874,5703.285805156227,5678.2797187052165,5533.37326986513,5437.608063143069,5421.820521241026,5582.267025338067,5695.302239581482,5751.884522623212,5688.849339417666,5587.969674734194,5585.552841678219,5629.80046660616,5751.7068433859,5803.450601142195,5798.317917321549,5725.75574418795,5663.575825686922,5706.709098680624,5812.795392229444,5910.124330409952,5933.556206055507,5925.371444359402,5791.6359013859965,5800.301536494803,5855.977109780349,6124.180348516305,6615.040200907497,7097.564868774128,7502.751235714032,7876.489914043298,8191.444190282576,8788.114429451774,9618.323308140616,10313.057778867274,10946.457655090679,11746.127815598633,11675.916515729721,10740.19333471396,9863.384922669411,9510.999240412735,10481.066281853573,11794.868440540888,12201.808883701107,12196.403365317525,10469.726064715069,9590.283551892506,9620.262920967134,10637.608257299022,12318.894220798544,12326.882780105287,12216.93871516575,9907.457037383334,9250.155641319066,9684.131143108221,11022.567124655196,12140.597152983413,12163.907882417783,11904.450875667957,9230.174926080033,9545.41087332537,9650.719234679227,11443.478098010644,11981.919092263,11878.50705864899,11323.989867784157,9354.224501803226,9625.439695936398,9900.490624274355,11497.666144075129,11660.416278277962,11729.199845270437,10981.607499356922,9474.389798569406,9742.704793523466,9921.042654888834,11154.039027366103,10970.228419616471,10920.325491805766,11408.96512231318,10797.385541593832,11513.32869606446,10936.189029945363,11087.297159646081,11493.531870472822,11087.516320425713,11048.236823413237,11078.415086447465
position,0:21:12:975264,120.00000000000001,119.6761361242269,119.50652512432254,119.3073062426844,118.89685153897382,118.44395173191722,117.74875641207153,117.11585916773463,116.2352503149991,115.34170650011527,114.13579732575583,112.9832575972375,111.58131665977814,110.15142768416388,108.50837049688297,106.88898447667734,105.12686206760137,103.300821616816,101.38521030573753,99.1657764717578,96.97610165325716,94.80168303376601,92.47980007762305,89.95489251764818,87.66171173401892,85.05056973474234,82.43573883365292,79.88294566593083,77.23937689035057,74.52815581385943,71.75298310866012,69.05423265985715,66.31665200727429,63.561047943702164,60.693521471017775,58.009147683858856,55.298089851489976,52.500765624926565,49.785068063024774,47.13194713259701,44.34589266760945,41.763804207280565,39.121480023854254,36.69421337774535,33.94543336531959,31.60071636670783,29.12327062595259,26.677688829773597,24.396354270938318,22.176161617432747,19.981187881848193,17.900986170683147,15.917736471647508,14.03779423672183,12.1616751972361,10.534300229648295,8.94969549037458,7.531074871992196,6.023568340639287,4.962728681501829,3.595958851755789,2.890574693504462,1.7786118173109244,1.1424761864171131,0.4291815853906229,0.19153908671771802,0.0,0.23564639379989671,0.6032512788846773,1.581514116339207,2.4740321709278916,4.369733850110308,6.037459078771008,8.360767293208646,11.645505017542447,14.45856654432746,17.522707487885413,20.41364428176501,23.30112279508939,25.870330121672396,28.3470234952476,30.98626952534429,33.57744325400772,35.87412478392321,38.552062737915634,41.54079023381878,44.284464881865944,47.13342944393803,50.170358551195434,53.04630692347349,55.781574867662144,58.110307461509215,60.90548679332736,64.213610997514,66.59538858449169,69.33272120000736,71.68819276398946,73.93399893098314,76.4403394686531,79.23017411708832,81.13425866496091,83.82775488507257,86.55118254688918,89.3136397865193,91.89438093590617,93.42987579380615,96.44430231334275,98.2030029919307,100.23349345446255,101.87329139706708,104.56514052470058,106.53604841462098,108.34962131138894,109.75433447867636,111.44418954745353,112.60162271064091,113.6211425102814,114.7394157026749,115.46593547502843,116.13643607485817,117.27072330575709,117.74975233163548,118.36751314140629,118.91275808234454,119.20488050899287,119.66152987767266,119.44971174422315,119.90815478503416
load,0:21:12:975264,11078.415086447465,10854.94351257726,10604.576199511579,10244.07810635435,9859.281341983657,9790.887157017356,9302.643679343893,9072.247496619519,9022.26267720818,8428.257166749574,8110.878362192391,8120.031057076347,7465.569821244589,6760.16360560457,6929.4383867238175,6479.41320729171,5740.992133027508,5534.903940064263,5225.9816689166455,5555.715715687706,6187.834393861845,6072.794210326783,6027.6227462865645,5427.767422451863,5363.1766829469625,5451.226826935774,5717.755452123936,5927.569129478655,5764.561509544796,5617.333415270295,5389.1339941318,5405.488107769982,5587.103255538147,5722.346631357866,5759.895616069144,5614.411287798255,5516.128744516664,5378.903605916435,5528.6434028876565,5632.883201101679,5717.617752058384,5691.719986563945,5554.237532620023,5463.430859535985,5458.883869825014,5577.7758901546695,5676.232534381519,5753.165833420717,5692.322873505128,5580.784054719471,5560.894567384514,5615.104241781339,5752.640944989284,5819.6182903791905,5820.775210927441,5720.600913097445,5673.142292273976,5699.7650007851435,5795.03516834852,5924.34648417655,5897.745041031341,5873.019874281698,5836.631212548881,5765.9454423726065,5893.810736293537,6037.552890466402,6204.624344104092,6576.962128746944,7116.69627150654,7432.919934236004,7794.542551822446,8086.547817149199,8668.490759846469,9534.594815583563,10138.793007202637,10809.321032155978,11640.4247922724,11962.481190010245,10815.46959198785,9849.926325083254,9373.183120228248,10278.501162827444,11900.792633700192,12030.04800304639,12372.24815119667,10437.34221939633,9662.901431066428,9653.229458626336,10468.86678492195,12466.216294769563,12306.51745555957,12290.693474363696,9741.188286555014,9126.417099649621,9684.409261168768,10983.792501093387,12054.729118297018,12230.115010940675,11780.08250307631,9268.872018132175,9500.293963941966,9639.69714323383,11475.48419233076,11885.220576224252,11880.913890098036,10973.35744652417,9274.904552126058,9664.498359880343,9867.757071431348,11645.902043348111,11699.049467438927,11697.304462783926,10238.517995035972,9459.730835871504,9859.930585924785,10200.481823930597,11026.365720042486,10956.16173521774,11067.842546230722,10902.4241128289,11044.676489615382,11390.157145010566,10660.568881684312,11329.79183619862,11609.061465525852,11544.429306489597,11686.958290454333,11575.907871990306
position,0:21:34:6795,119.90197980654173,119.61144181617477,119.64241326912503,119.09147881962555,118.86367643070476,118.30430793337064,117.76429743201078,116.94147684405996,116.04432552314174,115.0765338416426,113.95189057593684,112.68677531065904,111.4251075538547,109.95728158093479,108.39592174866988,106.82839780992327,105.03445197347585,103.07278862105835,101.15319163342625,99.19784131264056,96.89563137938066,94.78625495914295,92.43565869699826,90.08794877320825,87.67035777550853,85.26317584073433,82.64679998787234,80.05138900867355,77.43315184147161,74.84319814548712,72.22725358024164,69.4384605169117,66.76249074272579,64.01647959098355,61.298818487479146,58.56084918579046,55.808406259547894,53.16914724760184,50.57013383968839,47.83003630409174,45.08859438221625,42.39160266613242,39.904128503806284,37.34875601800168,34.925273985254464,32.313367903004306,29.969459862105186,27.55574814971147,25.249719656047787,23.022933165350302,20.926074847140775,18.87704384264771,16.783870726939774,14.85185401674044,13.081529225060258,11.331701658248925,9.658651832128967,8.326666518987366,6.879796699358387,5.558559805941599,4.05077083876467,3.110066051462752,2.227489557786839,1.5161510607148756,0.80339170380919,0.3548031221545713,0.05487174997256261,0.0,0.24115953260598388,0.7942011091832484,1.8055810909889516,3.387494503442383,5.183979680292566,7.385978078556654,10.06947922793563,12.811294211871584,15.679021936835255,18.650114307073544,21.764379469117074,24.322489700234115,26.668140330345373,29.488931758057376,31.660904616301206,33.86573326681219,36.71693855073024,39.12055676544851,42.17763692144216,44.82624349918725,47.87003188809716,50.87914667949257,53.273344613975,55.91211062157898,58.36086392159051,61.291439652759195,64.298632067172,67.12694571456062,69.74035070587496,72.4840055250181,74.6145322111257,76.65661004662685,79.76485010106802,82.01878834652759,84.61512103528705,86.86443203672113,89.81909927845325,91.80935306619509,93.07364221623699,96.86664881053025,98.41503353369905,100.40662848432643,102.56718537896371,104.85898382751243,106.672212595547,108.28738968625568,110.11515881535587,111.51190153835566,112.43098971865851,113.73723819751838,115.0830531703102,115.90787342105453,116.44945849849017,116.93340688451052,117.74069189016723,118.27751605485042,118.64764145534593,119.17479561785693,119.33319794296054,120.0
load,0:21:34:6795,11575.907871990306,11439.017982434185,11103.381368370736,10721.994265972791,10246.362673866483,9859.164289312826,9565.609986503243,9223.23052490696,8846.037672025685,8714.282271704633,8291.796773014477,7753.142473217369,7567.119131837583,7339.503553793216,6538.8426571688915,6379.084799381868,6103.08873153227,5642.449216221888,5191.971625677936,5506.80707863276,5824.711168937972,6239.432912331888,6137.118188698152,5742.718604588683,5439.140607071687,5298.224120184664,5591.23417535463,5814.065418156247,5936.30907715737,5769.152897846465,5498.558286290964,5388.2364010509855,5427.590483382504,5652.563059211073,5766.923437117697,5772.8138388900725,5602.64028796514,5416.931211685004,5411.632748583897,5529.310846856437,5670.829445979817,5763.129118691542,5689.001127809506,5530.242424321877,5425.701170190297,5471.916483495174,5612.332842734162,5792.040939349057,5795.454711943881,5698.167092580745,5576.950838227485,5550.967074752222,5652.063709802367,5804.439258281346,5880.645745316553,5840.788619050867,5764.083822156708,5665.139526994894,5694.364653377132,5831.64343978395,5974.370858810874,5955.063042801814,5932.44188317716,5817.251651005541,5765.445417464214,5926.098552704886,6052.33642233554,6330.800289233718,6836.738335489871,7258.169799033872,7586.110959197327,7877.515848947944,8141.057403786052,8943.060597777483,9777.224076144412,10417.30396978711,11253.321938612447,12138.650534229944,11617.163471107462,10393.811596906487,9571.700361010124,9304.0531299678,10972.850390884867,11888.100411294528,12007.781369271917,11965.200476458767,9854.537516994997,9735.832525853957,9659.153185207073,11006.092659040187,12608.890260546714,12306.644073663647,11920.987762622393,9140.522466303515,9277.114512015516,9696.223188481279,11376.275210469252,11966.465699280672,12307.40435826762,11436.536794398397,9078.573571708794,9342.797688088742,9528.920043193462,11504.226544485433,11843.069424251305,11819.293817075994,10771.675998891622,9355.220294173401,9709.046568983651,9922.850218844722,11620.097912067808,11711.974238748166,11743.918688359725,10343.4996055341,9416.112441973175,9665.98704380967,10314.030083536902,11022.826505338116,10920.736909381112,10952.349591934108,11049.28928542011,10918.933101608789,11411.66333992063,11028.933229917246,11550.297479121562,11855.058988383465,11231.36198028061,11440.227092130155
position,0:21:55:55392,120.0,119.89004084019001,119.55187065913952,119.5314101444018,119.52767874560864,118.67268984626729,118.36365500645746,117.62457196084782,116.8000141665174,116.04306513295941,114.80418399630345,113.82619435820524,112.35602453944838,111.20050561887115,109.527451594361,108.07971897648547,106.25983705253984,104.46536834978862,102.43637636646409,100.39646397568315,98.34981954866839,96.04050472448462,93.73755431375277,91.28458998322392,88.94107984481079,86.50179338818404,83.86474086937817,81.30380992257366,78.56927253097452,75.97115956725304,73.19754952258535,70.50560708399328,67.63073257479563,64.90178676019934,62.04907505247162,59.294294373418765,56.47983200657409,53.78551808149996,51.00156539781517,48.28811518596736,45.465763202004894,42.81139758617699,40.0591820351553,37.56118275728261,34.91760167055254,32.332130138807756,29.90680057397795,27.539617988154923,25.14283412326347,22.925334759998833,20.637273950323618,18.47679057564976,16.292794819749915,14.475593012425385,12.62725916174383,10.91490654312424,9.30117111825487,7.7948583182935,6.310665363409335,5.11527123316791,3.9100245862717316,2.768119263804543,1.8230346473775256,1.131196268491486,0.48713263729716516,0.02365546275711239,0.0,0.08121521795397513,0.4815004524168671,1.129357475352684,2.0698847818839,4.035044376739187,6.202607325169076,8.664071664083444,10.976549062105654,13.97463410248497,17.36901937821169,20.357373962876835,23.180612649265868,25.59920958229636,28.40543615553195,31.00063523376828,33.37172213709673,36.01522702098053,38.56163535456932,41.69082733345681,44.32277132003876,47.26841384431491,50.42290384410338,53.10038660058963,55.80562491504019,58.394333606043936,61.03729761322537,64.32017775188804,66.83712675313285,69.81409776077587,71.97311587160873,74.34066067720998,76.96658404238215,79.57068445117514,81.53281100404762,84.27874825158479,86.99307207303774,89.74285489208445,92.18704861423376,94.22968218378672,97.03061146296983,99.05153716212234,100.64570252028783,102.52487383400799,105.0722233478385,106.68431850674536,108.09315963481936,110.03369784191884,110.50709281365943,111.84388733518188,113.31641981217234,114.99561963663393,116.2193105484854,116.98917146210287,116.86928854470597,117.67861141249651,118.64176813846716,119.19891794999897,119.27966952415242,119.44857095510224,119.64974258139691,119.8583064947999
load,0:21:55:55392,11440.227092130155,10677.981127031102,10155.939830463221,9909.847277160172,9687.504603142765,9618.093601548657,9105.024330091637,9123.358191541238,9050.850368271476,8135.655922470778,8263.41115410604,8263.478107734898,6984.417003209525,7059.447413868872,7072.192101425966,6648.402781675512,5662.526554100637,5738.489563535776,5459.00298271137,5753.697821470738,6047.727997613426,6002.676107575014,6109.96742614618,5464.828785071193,5496.762235173174,5496.098383834978,5794.118498899334,5896.024476426526,5782.694775425379,5682.828826505488,5389.987286949437,5453.608321809164,5548.274656905826,5763.745991854561,5745.531382831864,5661.08047040371,5526.195545299269,5429.7735914587975,5499.125211325727,5599.517464325015,5648.310056701283,5687.239827784209,5591.808063631029,5481.597180994491,5472.33411871616,5571.755104081986,5656.2944352348195,5691.60570190152,5684.535228370676,5599.365944425609,5591.697619983712,5653.024669360636,5784.078219632428,5817.334113119929,5796.78830228353,5733.059127729449,5716.632717833465,5758.892318106277,5836.832724852405,5889.981244635524,5852.139429205266,5871.225745831082,5870.451049595601,5896.6824566588175,5959.921340910233,6005.25548165262,6037.630537987199,6420.408857193023,6911.3122490439255,7334.133950026646,7662.217937493405,8002.613094518083,8585.062286064496,9414.708464346539,10123.649636405875,10689.056114660114,11560.192280547471,12349.719549207935,10815.116036454356,9961.353542970845,9257.06739181149,10187.642857062147,11730.456479222077,11954.167741111096,12323.26962701461,10507.543986304288,9870.137516725277,9720.436798624289,10419.299239410819,12369.684958086065,12411.883396030084,12432.958300676846,9762.79320785998,9203.826612376803,9624.438917704838,11085.430478284023,12115.773421199721,12209.482198339905,11694.728438179389,9106.980924920466,9472.486914491183,9706.774026270086,11506.950862334888,11840.69932610565,11936.035095101479,10645.962638678919,9484.84651006528,9710.95470680457,9910.6304278611,11811.17399948161,11736.187889007058,11603.969566907037,10033.082176856218,9623.076848569977,10046.765335325426,10701.25241576304,10936.769337057212,11144.098935600014,11424.44572827494,11291.758886216261,11699.202698592439,10611.086097539062,10207.380766000184,10393.453625559923,10453.967583897527,10744.636496194704,10844.078939134663,10729.400673881173
position,0:22:16:55201,119.96736015420063,119.6225752905081,119.53442741052095,119.16031431636776,118.77773263899671,118.19079152968055,117.62893593013294,116.82038859628453,115.8701330981829,114.8132524773527,113.6131398427845,112.45188263207734,111.10979036454017,109.61421643208817,108.04854497078729,106.24136134193492,104.53594895575,102.51671746915468,100.6518128706262,98.4287406351039,96.23479048819823,94.00134780757085,91.76211216546011,89.14338992939051,86.81405745333313,84.3377121968188,81.84212796282739,79.13510109100753,76.53052383540238,73.90864317315476,71.10041251084137,68.50375090835979,65.54873903337919,62.9990783970194,60.262229128323405,57.49293763569938,54.78846123667375,52.02207693141742,49.28789426651909,46.59404887642259,43.99536696584273,41.348594337560044,38.76767137356269,36.15711916655246,33.66463955814753,31.23863383123921,28.757503539939176,26.444332768833753,24.17103564503094,21.98088468317647,19.799014290451588,17.774334963138017,15.710919503326984,13.839163837178667,12.022578011339291,10.378138291148865,8.77170088453191,7.333351410491687,5.952093662556173,4.483677579967072,3.671766766761124,2.7100656978352475,1.7313511287800978,1.137311177764353,0.6323567288981238,0.3050906712144368,0.06797054433783956,0.0,0.32418595944532314,0.9693254174177,2.0877377670751187,3.815841822019344,6.273208099389414,8.630038940335417,10.644352280535564,13.772366027287347,16.729539884360086,19.74125981178193,22.72090470438784,25.07738519519267,27.564786465351233,30.089123178056116,32.625950361268515,35.12825525734618,37.76132035920472,40.00740037027208,43.4581482075035,46.212175304494416,49.16452935076573,51.9028614257111,54.27902770398262,57.094477615745674,59.65819076116769,62.13119198131652,64.9340187367708,68.3053711414233,70.6304298589016,73.93355757386503,76.40810370006294,78.45531151549973,81.33652894513071,83.74117838325495,86.42177026977215,87.17914861794128,89.5419816109587,92.79773275670343,95.30761101351752,96.0995505213941,98.39253585224085,101.7402469487617,102.56889337209964,104.27842517823508,106.06921728632051,108.24006214781603,110.18351173941922,111.60153335536404,112.39630246161454,113.48079341591651,114.95830408537682,116.09849812090242,117.05252043592404,117.51171062137769,117.88365258975524,118.55956557784793,118.93032935034097,119.37541226919672,119.44303867253096,120.0
load,0:22:16:55201,10729.400673881173,10561.441779960132,10241.225416557534,9847.204100691317,9455.061224461491,9292.206694861672,8822.4143136424,8496.512262810467,8436.132594176166,7934.805045922429,7443.04863078075,7489.875928183463,6979.716370888402,6415.9813656471415,6218.365861656258,6036.142000098314,5483.263128109136,5418.855381347448,5560.217774503223,5998.228978087994,6233.48858531489,5940.766545027287,5687.499559928199,5368.342101505294,5434.425249854938,5651.977407457057,5883.070795796349,5922.082766264242,5694.54853785632,5532.296001848643,5394.353613993084,5492.963609026275,5669.042460739886,5740.918885705344,5736.301638714433,5579.371876769487,5484.944120377586,5483.351459506378,5581.530000345133,5666.441364156575,5694.8136293078205,5641.195940455128,5535.119405839628,5517.127915258133,5503.607873064007,5593.267220254335,5684.91112000374,5701.742118359139,5701.602451317477,5595.001904693449,5602.941612686239,5671.656504060729,5762.983433567856,5860.627528134684,5843.08624394347,5779.576802730123,5729.41675232044,5748.083007059338,5827.116751738612,5893.1979160243945,5934.9683080562845,5891.382740232335,5868.511407586025,5862.747010239954,5924.737677255564,6008.271792165091,6126.036756031075,6508.919916727537,7003.8394933734,7339.891123644158,7657.612710967808,7995.098164743996,8575.060072868322,9323.573440966158,10055.099326699714,10569.811941329657,11415.937032956092,12326.14735900039,11245.25817842265,10113.927060780929,9516.396114342833,9885.81123218298,11460.769895790609,12030.963304282413,12306.406885587896,11025.14006513741,9853.881747782512,9884.234643146217,9928.024033796426,11968.255291316547,12603.405710427774,12435.005606248598,10757.236885509574,9193.192749523681,9605.452993831128,10033.365512477158,12027.15589954296,12066.0893103843,12375.058588226653,10048.186005818507,9457.549370768096,9668.564138796728,10567.206614283486,12024.259587390488,11974.573247152148,11949.235937481802,9914.54980390686,9685.310378927974,9961.732744842357,11131.181439611677,11723.481570205935,11772.802687605274,11760.717521096585,9705.543113896229,9755.210344271034,9915.555875807622,11074.48406173454,11143.898833416411,10898.758814593453,11566.886271706277,10409.564946836512,10984.950175627873,11261.529656991448,11132.564961359549,11476.602471144348,11573.274098877964,11589.648923441418,11682.936853570181
